,make_model,power_kW,mileage,age,engine_size,type
4124,Peugeot RCZ,115.0,97733.0,7.0,1598.0,Used
4125,Peugeot RCZ,147.0,113000.0,11.0,1598.0,Used
4126,Peugeot RCZ,147.0,175652.0,11.0,1598.0,Used
4127,Peugeot RCZ,147.0,112000.0,11.0,1598.0,Used
4128,Peugeot RCZ,115.0,94445.0,11.0,1598.0,Used
4129,Peugeot 308,147.0,60000.0,9.0,1598.0,Used
4131,Peugeot RCZ,120.0,45000.0,8.0,1997.0,Used
4132,Peugeot RCZ,120.0,166100.0,10.0,1997.0,Used
4133,Peugeot RCZ,147.0,74000.0,9.0,1598.0,Used
4134,Peugeot RCZ,147.0,111797.0,12.0,1598.0,Used
4135,Peugeot RCZ,199.0,143000.0,7.0,1598.0,Used
4136,Peugeot RCZ,120.0,139000.0,10.0,1997.0,Used
4137,Peugeot RCZ,120.0,208000.0,8.0,1997.0,Used
4138,Peugeot RCZ,120.0,172000.0,8.0,1997.0,Used
4139,Peugeot 308,120.0,177000.0,11.0,1997.0,Used
4140,Peugeot RCZ,115.0,100000.0,12.0,1598.0,Used
4141,Peugeot RCZ,115.0,68000.0,10.0,1598.0,Used
4142,Peugeot RCZ,115.0,94300.0,11.0,1598.0,Used
4143,Peugeot RCZ,120.0,198000.0,9.0,1997.0,Used
4146,Peugeot RCZ,147.0,80000.0,9.0,1598.0,Used
4147,Peugeot RCZ,115.0,153000.0,10.0,1598.0,Used
4148,Peugeot RCZ,115.0,118780.0,12.0,1598.0,Used
4149,Peugeot RCZ,115.0,95380.0,7.0,1598.0,Used
4150,Peugeot RCZ,115.0,152000.0,11.0,1598.0,Used
4151,Peugeot RCZ,147.0,79900.0,10.0,1598.0,Used
4152,Peugeot RCZ,115.0,149000.0,11.0,1598.0,Used
4153,Peugeot RCZ,115.0,156500.0,12.0,1598.0,Used
4154,Peugeot RCZ,147.0,84771.0,9.0,1598.0,Used
4155,Peugeot RCZ,115.0,93000.0,12.0,1598.0,Used
4156,Peugeot RCZ,147.0,93200.0,7.0,1598.0,Used
4157,Peugeot RCZ,115.0,34800.0,8.0,1598.0,Used
4158,Peugeot RCZ,115.0,120000.0,12.0,1598.0,Used
4159,Peugeot RCZ,147.0,77700.0,9.0,1598.0,Used
4160,Peugeot 508,265.0,30326.0,1.0,1598.0,Used
4161,Peugeot 308,103.0,30300.0,4.0,1598.0,Used
4162,Peugeot RCZ,199.0,82349.0,7.0,1598.0,Used
4164,Peugeot RCZ,115.0,110535.0,11.0,1598.0,Used
4165,Peugeot RCZ,115.0,87120.0,11.0,1598.0,Used
4166,Peugeot RCZ,115.0,161314.0,10.0,1598.0,Used
4167,Peugeot RCZ,115.0,173620.0,10.0,1598.0,Used
4169,Peugeot RCZ,115.0,143000.0,12.0,1598.0,Used
4170,Peugeot RCZ,115.0,24624.0,9.0,1598.0,Used
4171,Peugeot RCZ,147.0,80961.0,11.0,1598.0,Used
4172,Peugeot RCZ,115.0,155000.0,11.0,1600.0,Used
4173,Peugeot RCZ,147.0,97900.0,11.0,1598.0,Used
4174,Peugeot RCZ,115.0,53634.0,11.0,1598.0,Used
4175,Peugeot 206,130.0,123000.0,18.0,1997.0,Used
4177,Peugeot RCZ,115.0,45800.0,10.0,1598.0,Used
4178,Peugeot RCZ,115.0,134600.0,9.0,1598.0,Used
4179,Peugeot RCZ,115.0,144422.0,11.0,1598.0,Used
4180,Peugeot RCZ,121.0,196579.0,11.0,1997.0,Used
4181,Peugeot RCZ,147.0,136743.0,11.0,1598.0,Used
4182,Peugeot RCZ,115.0,27600.0,12.0,1598.0,Used
4183,Peugeot RCZ,147.0,52000.0,10.0,1598.0,Used
4184,Peugeot RCZ,147.0,82196.0,10.0,1598.0,Used
4185,Peugeot RCZ,115.0,98000.0,9.0,1598.0,Used
4186,Peugeot RCZ,115.0,70000.0,10.0,1598.0,Used
4187,Peugeot RCZ,115.0,57990.0,8.0,1598.0,Used
4188,Peugeot RCZ,147.0,45500.0,10.0,1598.0,Used
4189,Peugeot RCZ,115.0,45936.0,9.0,1598.0,Used
4191,Peugeot RCZ,115.0,154500.0,11.0,1598.0,Used
4194,Peugeot RCZ,120.0,156000.0,9.0,1997.0,Used
4195,Peugeot RCZ,120.0,131000.0,7.0,1997.0,Used
4196,Peugeot RCZ,115.0,55567.0,9.0,1598.0,Used
4199,Peugeot 308,110.0,165175.0,13.0,1598.0,Used
4200,Peugeot RCZ,115.0,53634.0,11.0,1598.0,Used
4201,Peugeot RCZ,120.0,78730.0,8.0,1997.0,Used
4202,Peugeot 308,103.0,127000.0,12.0,1997.0,Used
4203,Peugeot RCZ,120.0,140000.0,10.0,1997.0,Used
4204,Peugeot RCZ,120.0,200000.0,12.0,2000.0,Used
4205,Peugeot 308,85.0,114000.0,7.0,1560.0,Used
4206,Peugeot 208,98.5,52050.0,6.0,1560.0,Used
4207,Peugeot RCZ,120.0,186900.0,11.0,1997.0,Used
4208,Peugeot RCZ,147.0,90000.0,10.0,1598.0,Used
4209,Peugeot 308,88.0,82573.0,5.0,1560.0,Used
4211,Peugeot 206,130.0,215000.0,18.0,1997.0,Used
4212,Peugeot RCZ,115.0,45936.0,9.0,1598.0,Used
4216,Peugeot RCZ,199.0,79400.0,8.0,1598.0,Used
4217,Peugeot RCZ,115.0,76023.0,10.0,1598.0,Used
4218,Peugeot RCZ,147.0,116000.0,8.0,1598.0,Used
4219,Peugeot RCZ,115.0,45678.0,12.0,1598.0,Used
4220,Peugeot RCZ,115.0,120000.0,11.0,1598.0,Used
4221,Peugeot RCZ,147.0,137687.0,11.0,1598.0,Used
4222,Peugeot RCZ,115.0,152544.0,10.0,1598.0,Used
4223,Peugeot RCZ,147.0,94000.0,12.0,1598.0,Used
4224,Peugeot RCZ,147.0,75100.0,10.0,1598.0,Used
4225,Peugeot RCZ,147.0,152000.0,10.0,1598.0,Used
4226,Peugeot RCZ,115.0,3000.0,11.0,1598.0,Used
4227,Peugeot RCZ,115.0,60000.0,11.0,1598.0,Used
4228,Peugeot RCZ,115.0,114600.0,11.0,1598.0,Used
4230,Peugeot RCZ,147.0,58700.0,8.0,1598.0,Used
4231,Peugeot RCZ,147.0,54000.0,11.0,1598.0,Used
4232,Peugeot RCZ,115.0,53659.0,10.0,1598.0,Used
4233,Peugeot 3008,96.0,27598.0,2.0,1499.0,Used
4234,Peugeot RCZ,115.0,37000.0,9.0,1598.0,Used
4236,Peugeot RCZ,120.0,131000.0,9.0,1997.0,Used
4237,Peugeot RCZ,115.0,143000.0,12.0,1598.0,Used
4238,Peugeot RCZ,115.0,142841.0,8.0,1598.0,Used
4240,Peugeot RCZ,115.0,168000.0,11.0,1598.0,Used
4241,Peugeot RCZ,115.0,55567.0,9.0,1598.0,Used
4245,Peugeot RCZ,115.0,47636.0,9.0,1598.0,Used
4246,Peugeot RCZ,115.0,150.0,9.0,1598.0,Used
4248,Peugeot 207,128.0,89000.0,14.0,1598.0,Used
4249,Peugeot RCZ,115.0,94218.0,11.0,1598.0,Used
4250,Peugeot RCZ,115.0,89000.0,8.0,1598.0,Used
4251,Peugeot 308,96.0,10.0,0.0,1199.0,Used
4252,Peugeot RCZ,120.0,192500.0,11.0,1997.0,Used
4253,Peugeot RCZ,115.0,72000.0,9.0,1598.0,Used
4256,Peugeot RCZ,120.0,80300.0,9.0,1997.0,Used
4260,Peugeot 2008,96.0,10.0,0.0,1499.0,Used
4261,Peugeot RCZ,115.0,74520.0,12.0,1598.0,Used
4263,Peugeot 206,130.0,90000.0,18.0,1997.0,Used
4266,Peugeot RCZ,120.0,59197.0,11.0,1997.0,Used
4269,Peugeot RCZ,115.0,125500.0,10.0,1598.0,Used
4270,Peugeot RCZ,120.0,188200.0,12.0,1997.0,Used
4272,Peugeot 308,103.0,160000.0,11.0,1997.0,Used
4275,Peugeot RCZ,115.0,94206.0,11.0,1598.0,Used
4276,Peugeot RCZ,115.0,134000.0,12.0,1598.0,Used
4277,Peugeot 3008,96.0,3000.0,0.0,1499.0,Pre-registered
4278,Peugeot 3008,132.0,95000.0,5.0,1997.0,Used
4279,Peugeot 3008,96.0,5186.0,0.0,1499.0,Used
4280,Peugeot 2008,73.0,92500.0,7.0,1560.0,Used
4281,Peugeot 2008,88.0,46293.0,4.0,1560.0,Used
4282,Peugeot 3008,96.0,120000.0,4.0,1499.0,Used
4283,Peugeot 3008,110.0,110907.0,4.0,1997.0,Used
4284,Peugeot 2008,73.0,164028.0,5.0,1560.0,Used
4285,Peugeot 3008,96.0,5.0,0.0,1499.0,Pre-registered
4286,Peugeot 3008,96.0,97245.0,3.0,1199.0,Used
4287,Peugeot 2008,81.0,1.0,0.0,1499.0,Pre-registered
4288,Peugeot 3008,165.0,7.0,2.0,1598.0,Used
4289,Peugeot 3008,110.0,85253.0,5.0,1997.0,Used
4290,Peugeot 2008,74.0,50503.0,2.0,1499.0,Used
4291,Peugeot 3008,132.0,57430.0,3.0,1997.0,Used
4292,Peugeot 3008,96.0,200839.0,3.0,1499.0,Used
4293,Peugeot 3008,133.0,74719.0,3.0,1997.0,Used
4294,Peugeot 3008,121.0,22151.0,4.0,1598.0,Used
4295,Peugeot 2008,88.0,128985.0,4.0,1560.0,Used
4296,Peugeot 2008,73.0,177478.0,3.0,1499.0,Used
4297,Peugeot 3008,96.0,36804.0,2.0,1499.0,Used
4298,Peugeot 3008,96.0,43100.0,3.0,1499.0,Used
4299,Peugeot 2008,96.0,25119.0,2.0,1499.0,Used
4300,Peugeot 2008,74.0,89018.0,2.0,1499.0,Used
4301,Peugeot 2008,88.0,75350.0,5.0,1560.0,Used
4302,Peugeot 2008,96.0,2.0,0.0,1199.0,Pre-registered
4303,Peugeot 3008,221.0,14100.0,1.0,1598.0,Used
4304,Peugeot 2008,96.0,42400.0,4.0,1199.0,Used
4305,Peugeot 3008,96.0,34150.0,1.0,1500.0,Used
4306,Peugeot 3008,121.0,54675.0,4.0,1596.0,Used
4307,Peugeot 2008,88.0,88000.0,4.0,1560.0,Used
4308,Peugeot 2008,96.0,2.0,0.0,1199.0,Pre-registered
4309,Peugeot 3008,132.0,32500.0,3.0,1997.0,Used
4310,Peugeot 2008,81.0,37459.0,4.0,1199.0,Used
4311,Peugeot 3008,96.0,33850.0,3.0,1199.0,Used
4312,Peugeot 3008,133.0,32300.0,3.0,1598.0,Used
4313,Peugeot 3008,96.0,3.0,0.0,1199.0,Used
4314,Peugeot 2008,84.0,106740.0,8.0,1199.0,Used
4315,Peugeot 3008,221.0,14071.0,1.0,1598.0,Used
4316,Peugeot 2008,96.0,5.0,0.0,1199.0,Used
4317,Peugeot 2008,74.0,94713.0,2.0,1499.0,Used
4318,Peugeot 3008,96.0,112397.0,2.0,1499.0,Used
4319,Peugeot 2008,84.0,88935.0,7.0,1560.0,Used
4320,Peugeot 3008,96.0,63779.0,3.0,1199.0,Used
4321,Peugeot 3008,221.0,47984.0,2.0,1598.0,Used
4322,Peugeot 3008,96.0,88995.0,4.0,1499.0,Used
4323,Peugeot 3008,88.0,103290.0,5.0,1560.0,Used
4324,Peugeot 2008,60.0,77600.0,6.0,1199.0,Used
4325,Peugeot 3008,96.0,2.0,0.0,1499.0,Pre-registered
4326,Peugeot 3008,88.0,57560.0,5.0,1560.0,Used
4327,Peugeot 508,147.0,192145.0,9.0,1997.0,Used
4328,Peugeot RCZ,115.0,120000.0,10.0,1598.0,Used
4329,Peugeot 2008,96.0,63880.0,4.0,1199.0,Used
4330,Peugeot 3008,132.0,17300.0,2.0,1997.0,Used
4331,Peugeot 3008,96.0,102296.0,4.0,1499.0,Used
4332,Peugeot 3008,88.0,69269.0,6.0,1560.0,Used
4333,Peugeot 2008,81.0,29956.0,6.0,1199.0,Used
4334,Peugeot 3008,96.0,25359.0,2.0,1499.0,Used
4335,Peugeot 2008,96.0,30030.0,3.0,1199.0,Used
4336,Peugeot 2008,96.0,12.0,0.0,1499.0,Pre-registered
4337,Peugeot 3008,96.0,54692.0,3.0,1199.0,Used
4338,Peugeot 3008,96.0,44923.0,4.0,1499.0,Used
4339,Peugeot 3008,96.0,34150.0,1.0,1500.0,Used
4340,Peugeot 2008,96.0,20400.0,4.0,1199.0,Used
4341,Peugeot 2008,60.0,92477.0,3.0,1199.0,Used
4342,Peugeot 3008,133.0,57000.0,1.0,1598.0,Used
4343,Peugeot 2008,73.0,90860.0,5.0,1560.0,Used
4344,Peugeot 2008,73.0,87039.0,5.0,1560.0,Used
4345,Peugeot 2008,81.0,56866.0,4.0,1199.0,Used
4346,Peugeot 2008,96.0,24805.0,1.0,1499.0,Used
4347,Peugeot 3008,133.0,17000.0,3.0,1598.0,Used
4348,Peugeot 3008,96.0,88995.0,4.0,1499.0,Used
4349,Peugeot 3008,96.0,34150.0,1.0,1500.0,Used
4350,Peugeot 2008,74.0,64070.0,1.0,1199.0,Used
4351,Peugeot 2008,81.0,62247.0,1.0,1499.0,Used
4352,Peugeot 2008,73.0,177478.0,3.0,1499.0,Used
4353,Peugeot 3008,110.0,49854.0,5.0,1997.0,Used
4354,Peugeot 3008,165.0,40775.0,2.0,1598.0,Used
4355,Peugeot 2008,81.0,42147.0,1.0,1499.0,Used
4356,Peugeot 3008,88.0,44589.0,6.0,1499.0,Used
4357,Peugeot 3008,96.0,23857.0,3.0,1200.0,Used
4358,Peugeot 3008,133.0,9000.0,2.0,1598.0,Demonstration
4359,Peugeot 3008,96.0,23857.0,3.0,1200.0,Used
4360,Peugeot 3008,96.0,4990.0,0.0,1499.0,Demonstration
4361,Peugeot 3008,88.0,85990.0,5.0,1560.0,Used
4362,Peugeot 2008,100.0,5500.0,1.0,1199.0,Demonstration
4363,Peugeot 3008,96.0,37958.0,4.0,1499.0,Used
4364,Peugeot 3008,133.0,32205.0,3.0,1598.0,Used
4365,Peugeot 3008,96.0,33365.0,3.0,1200.0,Used
4366,Peugeot 3008,133.0,9000.0,2.0,1598.0,Demonstration
4367,Peugeot 2008,74.0,113192.0,2.0,1499.0,Used
4368,Peugeot 3008,110.0,75500.0,4.0,1997.0,Used
4369,Peugeot 3008,96.0,1972.0,1.0,1199.0,Used
4370,Peugeot 2008,96.0,10000.0,0.0,1199.0,Used
4371,Peugeot 2008,96.0,37500.0,2.0,1498.0,Used
4372,Peugeot 3008,96.0,84107.0,3.0,1499.0,Used
4373,Peugeot 3008,132.0,46563.0,4.0,1997.0,Used
4374,Peugeot 3008,88.0,44589.0,6.0,1499.0,Used
4375,Peugeot 3008,96.0,14246.0,4.0,1199.0,Used
4376,Peugeot 3008,96.0,33365.0,3.0,1200.0,Used
4377,Peugeot 3008,96.0,108692.0,6.0,1199.0,Used
4378,Peugeot 2008,81.0,39463.0,1.0,1499.0,Used
4379,Peugeot 2008,81.0,40350.0,5.0,1199.0,Used
4380,Peugeot 3008,96.0,58883.0,1.0,1199.0,Used
4381,Peugeot 3008,130.0,59900.0,2.0,1997.0,Used
4382,Peugeot 2008,81.0,20843.0,3.0,1199.0,Used
4383,Peugeot 3008,221.0,25000.0,2.0,1598.0,Used
4384,Peugeot 2008,73.0,90860.0,5.0,1560.0,Used
4385,Peugeot 3008,96.0,56564.0,2.0,1499.0,Used
4386,Peugeot 3008,96.0,6900.0,0.0,1199.0,Demonstration
4387,Peugeot 2008,81.0,12.0,0.0,1499.0,Pre-registered
4388,Peugeot 3008,96.0,50000.0,3.0,1.0,Used
4389,Peugeot 3008,110.0,64545.0,4.0,1997.0,Used
4390,Peugeot 3008,96.0,91200.0,4.0,1199.0,Used
4391,Peugeot 3008,96.0,15.0,0.0,1199.0,Pre-registered
4392,Peugeot 2008,81.0,56866.0,4.0,1199.0,Used
4393,Peugeot 2008,60.0,65954.0,6.0,1199.0,Used
4394,Peugeot 3008,96.0,33365.0,3.0,1200.0,Used
4395,Peugeot 2008,60.0,28218.0,4.0,1199.0,Used
4396,Peugeot 2008,74.0,40900.0,2.0,1199.0,Used
4397,Peugeot 3008,110.0,64672.0,4.0,1997.0,Used
4398,Peugeot 2008,74.0,12.0,0.0,1199.0,Pre-registered
4399,Peugeot 508,147.0,80300.0,5.0,1997.0,Used
4400,Peugeot 3008,133.0,9050.0,2.0,1598.0,Demonstration
4401,Peugeot 2008,96.0,2.0,0.0,1199.0,Used
4402,Peugeot 2008,73.0,27437.0,5.0,1560.0,Used
4403,Peugeot 3008,132.0,15800.0,3.0,1997.0,Used
4404,Peugeot 3008,96.0,4900.0,0.0,1199.0,Demonstration
4405,Peugeot 3008,121.0,47000.0,4.0,1598.0,Used
4406,Peugeot 3008,96.0,14489.0,2.0,1499.0,Used
4407,Peugeot 3008,96.0,58693.0,3.0,1499.0,Used
4408,Peugeot 3008,96.0,47907.0,3.0,1499.0,Used
4409,Peugeot 2008,96.0,20.0,0.0,1499.0,Pre-registered
4410,Peugeot 3008,88.0,116146.0,4.0,1600.0,Used
4411,Peugeot 3008,96.0,149.0,1.0,1499.0,Pre-registered
4412,Peugeot 2008,81.0,43438.0,1.0,1499.0,Used
4413,Peugeot 2008,96.0,48000.0,5.0,1199.0,Used
4414,Peugeot 3008,96.0,4990.0,0.0,1499.0,Demonstration
4415,Peugeot 2008,74.0,24558.0,1.0,1200.0,Used
4416,Peugeot 2008,74.0,68486.0,2.0,1499.0,Used
4417,Peugeot 3008,96.0,9710.0,1.0,1499.0,Employee's car
4418,Peugeot 3008,96.0,9947.0,1.0,1499.0,Employee's car
4419,Peugeot 3008,88.0,97000.0,4.0,1560.0,Used
4420,Peugeot 2008,114.0,33897.0,2.0,1199.0,Used
4421,Peugeot 2008,74.0,68486.0,2.0,1499.0,Used
4422,Peugeot 3008,96.0,4900.0,0.0,1199.0,Demonstration
4423,Peugeot 3008,133.0,20000.0,2.0,1598.0,Used
4424,Peugeot 3008,96.0,9990.0,0.0,1499.0,Demonstration
4425,Peugeot 3008,96.0,72258.0,4.0,1199.0,Used
4426,Peugeot 2008,60.0,28218.0,4.0,1199.0,Used
4427,Peugeot 2008,96.0,39057.0,2.0,1499.0,Used
4428,Peugeot 2008,73.0,86885.0,5.0,1560.0,Used
4429,Peugeot 3008,96.0,57050.0,2.0,1499.0,Used
4430,Peugeot 3008,96.0,73660.0,4.0,1499.0,Used
4431,Peugeot 2008,74.0,39324.0,2.0,1499.0,Used
4432,Peugeot 3008,96.0,10.0,0.0,1499.0,Pre-registered
4433,Peugeot 2008,96.0,3900.0,1.0,1199.0,Demonstration
4434,Peugeot 2008,74.0,6789.0,0.0,1199.0,Used
4435,Peugeot 2008,96.0,11250.0,1.0,1499.0,Used
4436,Peugeot 3008,133.0,31276.0,2.0,1598.0,Used
4437,Peugeot 3008,147.0,27327.0,2.0,1598.0,Used
4438,Peugeot 2008,96.0,100.0,0.0,1199.0,Pre-registered
4439,Peugeot 3008,96.0,99.0,0.0,1199.0,Pre-registered
4440,Peugeot 3008,88.0,39774.0,6.0,1560.0,Used
4441,Peugeot 3008,96.0,52600.0,4.0,1499.0,Used
4442,Peugeot 3008,96.0,41615.0,5.0,1199.0,Used
4443,Peugeot 3008,96.0,9950.0,1.0,1499.0,Used
4444,Peugeot 2008,81.0,49800.0,6.0,1199.0,Used
4445,Peugeot 3008,96.0,11786.0,1.0,1499.0,Used
4446,Peugeot 3008,96.0,18465.0,2.0,1499.0,Used
4447,Peugeot 3008,81.0,167000.0,13.0,1560.0,Used
4448,Peugeot 3008,96.0,27042.0,2.0,1499.0,Used
4449,Peugeot 2008,74.0,110593.0,6.0,1560.0,Used
4450,Peugeot 2008,60.0,33750.0,4.0,1199.0,Used
4451,Peugeot 2008,74.0,110593.0,6.0,1560.0,Used
4452,Peugeot 3008,96.0,72362.0,4.0,1199.0,Used
4453,Peugeot 2008,81.0,30100.0,1.0,1499.0,Used
4454,Peugeot 3008,132.0,80380.0,4.0,1499.0,Used
4455,Peugeot 2008,73.0,90860.0,5.0,1560.0,Used
4456,Peugeot 3008,133.0,20000.0,2.0,1598.0,Used
4457,Peugeot 2008,81.0,56866.0,4.0,1199.0,Used
4458,Peugeot 508,147.0,80300.0,5.0,1997.0,Used
4459,Peugeot 3008,96.0,6990.0,1.0,1499.0,Demonstration
4460,Peugeot 3008,96.0,157545.0,4.0,1500.0,Used
4461,Peugeot 2008,81.0,18852.0,3.0,1199.0,Used
4462,Peugeot 2008,81.0,33548.0,3.0,1199.0,Used
4463,Peugeot 2008,60.0,28218.0,4.0,1199.0,Used
4464,Peugeot 2008,74.0,2.0,0.0,1199.0,Pre-registered
4465,Peugeot 2008,81.0,63814.0,6.0,1199.0,Used
4466,Peugeot 508,147.0,80300.0,5.0,1997.0,Used
4467,Peugeot 2008,60.0,44000.0,4.0,1199.0,Used
4468,Peugeot 2008,74.0,110593.0,6.0,1560.0,Used
4469,Peugeot 2008,74.0,110593.0,6.0,1560.0,Used
4470,Peugeot 2008,74.0,43900.0,2.0,1199.0,Used
4471,Peugeot 2008,60.0,67563.0,8.0,1199.0,Used
4472,Peugeot 2008,96.0,10.0,0.0,1199.0,Used
4473,Peugeot 2008,73.0,177478.0,3.0,1499.0,Used
4474,Peugeot 3008,96.0,88995.0,4.0,1499.0,Used
4475,Peugeot 2008,60.0,14775.0,8.0,1199.0,Used
4476,Peugeot 3008,96.0,39987.0,3.0,1199.0,Used
4477,Peugeot 3008,96.0,40000.0,2.0,1499.0,Used
4478,Peugeot 2008,96.0,20.0,0.0,1199.0,Pre-registered
4479,Peugeot 3008,220.0,21060.0,2.0,1598.0,Used
4480,Peugeot 2008,60.0,1.0,6.0,1199.0,Used
4481,Peugeot 3008,96.0,21746.0,1.0,1199.0,Used
4482,Peugeot 3008,96.0,150000.0,4.0,1499.0,Used
4483,Peugeot 3008,84.0,86070.0,8.0,1560.0,Used
4484,Peugeot 3008,96.0,83037.0,4.0,1499.0,Used
4485,Peugeot 2008,96.0,24897.0,3.0,1199.0,Used
4486,Peugeot 2008,82.0,71673.0,6.0,1199.0,Used
4487,Peugeot 3008,120.0,120000.0,6.0,1997.0,Used
4488,Peugeot 3008,220.0,2.0,0.0,1598.0,Pre-registered
4489,Peugeot 3008,96.0,78595.0,4.0,1499.0,Used
4490,Peugeot 3008,96.0,27075.0,2.0,1499.0,Used
4491,Peugeot 3008,96.0,71116.0,3.0,1500.0,Used
4492,Peugeot 3008,110.0,70078.0,4.0,2000.0,Used
4493,Peugeot 3008,96.0,88800.0,3.0,1499.0,Used
4494,Peugeot 3008,88.0,55000.0,4.0,1560.0,Used
4495,Peugeot 3008,88.0,110660.0,6.0,1560.0,Used
4496,Peugeot 2008,68.0,97254.0,7.0,1560.0,Used
4497,Peugeot 3008,133.0,71000.0,3.0,1598.0,Used
4498,Peugeot 2008,96.0,5.0,1.0,1199.0,Demonstration
4499,Peugeot 3008,96.0,90138.0,3.0,1499.0,Used
4500,Peugeot 3008,96.0,10.0,0.0,1499.0,Pre-registered
4501,Peugeot 3008,121.0,72558.0,6.0,1598.0,Used
4502,Peugeot 2008,73.0,108510.0,5.0,1560.0,Used
4503,Peugeot 2008,60.0,99659.0,3.0,1199.0,Used
4504,Peugeot 3008,84.0,185000.0,8.0,1560.0,Used
4505,Peugeot 2008,88.0,112468.0,4.0,1560.0,Used
4506,Peugeot 3008,220.0,30969.0,1.0,1598.0,Used
4507,Peugeot 2008,68.0,97254.0,7.0,1560.0,Used
4508,Peugeot 2008,68.0,97254.0,7.0,1560.0,Used
4509,Peugeot 3008,96.0,93855.0,4.0,1499.0,Used
4510,Peugeot 3008,96.0,56008.0,2.0,1600.0,Used
4511,Peugeot 3008,96.0,46524.0,4.0,1500.0,Used
4512,Peugeot 3008,220.0,8075.0,1.0,1598.0,Used
4513,Peugeot 3008,88.0,153954.0,4.0,1560.0,Used
4514,Peugeot 2008,68.0,99276.0,8.0,1560.0,Used
4515,Peugeot 2008,96.0,43072.0,3.0,1200.0,Used
4516,Peugeot 3008,132.0,67289.0,5.0,2000.0,Used
4517,Peugeot 2008,75.0,61076.0,3.0,1500.0,Used
4518,Peugeot 2008,96.0,44481.0,3.0,1200.0,Used
4519,Peugeot 3008,165.0,1.0,0.0,1598.0,Pre-registered
4520,Peugeot 3008,96.0,62930.0,3.0,1199.0,Used
4521,Peugeot 3008,96.0,113266.0,5.0,1199.0,Used
4522,Peugeot 3008,96.0,30705.0,3.0,1200.0,Used
4523,Peugeot 3008,96.0,41484.0,3.0,1997.0,Used
4524,Peugeot 3008,96.0,81500.0,4.0,1499.0,Used
4525,Peugeot 2008,96.0,1000.0,0.0,1199.0,Used
4526,Peugeot 3008,96.0,1.0,0.0,1199.0,Pre-registered
4527,Peugeot 3008,96.0,70835.0,4.0,1499.0,Used
4528,Peugeot 2008,68.0,92117.0,7.0,1560.0,Used
4529,Peugeot 2008,68.0,97254.0,7.0,1560.0,Used
4530,Peugeot 3008,96.0,2.0,0.0,1199.0,Used
4531,Peugeot 2008,75.0,70617.0,2.0,1499.0,Used
4532,Peugeot 3008,133.0,63484.0,3.0,1600.0,Used
4533,Peugeot 3008,96.0,30123.0,2.0,1200.0,Used
4534,Peugeot 3008,96.0,34185.0,2.0,1598.0,Used
4535,Peugeot 3008,96.0,40400.0,4.0,1499.0,Used
4536,Peugeot 2008,85.0,43577.0,6.0,1560.0,Used
4537,Peugeot 2008,73.0,87500.0,4.0,1560.0,Used
4538,Peugeot 3008,96.0,5.0,0.0,1199.0,Pre-registered
4539,Peugeot 3008,133.0,59821.0,3.0,1598.0,Used
4540,Peugeot 3008,133.0,29781.0,3.0,1600.0,Used
4541,Peugeot 3008,132.0,70642.0,4.0,2000.0,Used
4542,Peugeot 2008,68.0,97254.0,7.0,1560.0,Used
4543,Peugeot 3008,96.0,93673.0,3.0,1199.0,Used
4544,Peugeot 3008,96.0,53739.0,1.0,1199.0,Used
4545,Peugeot 3008,96.0,93673.0,3.0,1199.0,Used
4546,Peugeot 3008,88.0,101759.0,6.0,1560.0,Used
4547,Peugeot 3008,96.0,72645.0,3.0,1500.0,Used
4548,Peugeot 3008,96.0,30.0,0.0,1199.0,Pre-registered
4549,Peugeot 3008,130.0,27955.0,4.0,1997.0,Used
4550,Peugeot 2008,68.0,97254.0,7.0,1560.0,Used
4551,Peugeot 2008,96.0,10.0,2.0,1199.0,Used
4552,Peugeot 3008,95.0,43775.0,3.0,1500.0,Used
4553,Peugeot 3008,220.0,6420.0,0.0,1598.0,Employee's car
4554,Peugeot 3008,96.0,66417.0,4.0,1500.0,Used
4555,Peugeot 3008,96.0,69524.0,3.0,1500.0,Used
4556,Peugeot 3008,96.0,14681.0,1.0,1200.0,Used
4557,Peugeot 3008,165.0,2.0,0.0,1598.0,Pre-registered
4558,Peugeot 3008,96.0,82713.0,3.0,1500.0,Used
4559,Peugeot 3008,96.0,27536.0,3.0,1200.0,Used
4560,Peugeot 3008,133.0,34580.0,3.0,1600.0,Used
4561,Peugeot 3008,96.0,177010.0,5.0,1199.0,Used
4562,Peugeot 3008,62.0,500.0,0.0,1598.0,Employee's car
4563,Peugeot 3008,220.0,24838.0,2.0,1598.0,Used
4564,Peugeot 3008,96.0,28503.0,3.0,1200.0,Used
4565,Peugeot 2008,96.0,48836.0,2.0,1199.0,Used
4566,Peugeot 3008,132.0,77456.0,4.0,1997.0,Used
4567,Peugeot 2008,81.0,58614.0,1.0,1499.0,Used
4568,Peugeot 3008,96.0,83600.0,4.0,1499.0,Used
4569,Peugeot 2008,74.0,24986.0,1.0,1199.0,Used
4570,Peugeot 3008,88.0,77065.0,7.0,1560.0,Used
4571,Peugeot 3008,96.0,10430.0,5.0,1199.0,Used
4572,Peugeot 2008,96.0,4664.0,2.0,1199.0,Used
4573,Peugeot 3008,96.0,116119.0,4.0,1499.0,Used
4574,Peugeot 3008,112.0,88000.0,5.0,1997.0,Used
4575,Peugeot 3008,96.0,89601.0,6.0,1598.0,Used
